option_style,option_type,strike,underlying_price,maturity_days,T,r,sigma,option_price,IV,LTP,Bid,Ask,dt,n_paths
Barrier,put,96.69333042596507,87.05638367913082,250,0.9923015567107768,0.05832054964161848,0.46264036989625396,16.952670652715717,0.46264036989625396,16.952670652715717,16.7831,17.1222,0.003968253968253968,1000
Barrier,put,94.09909166307857,116.85634958727371,175,0.6957289920932206,0.06944650048379537,0.3338245413760601,2.386037222586268,0.3338245413760601,2.386037222586268,2.3622,2.4099,0.003968253968253968,1000
Barrier,put,87.24402012882449,107.03168803719092,470,1.8674370563794542,0.044705173206108964,0.28192257274398147,4.0903493170324685,0.28192257274398147,4.0903493170324685,4.0494,4.1313,0.003968253968253968,1000
Barrier,put,104.1113061389589,82.79776133170648,68,0.2717724242642845,0.07876096791991395,0.20066816961099648,19.183834919067305,0.20066816961099648,19.183834919067305,18.992,19.3757,0.003968253968253968,1000
Barrier,put,81.2186941895026,86.51475350610917,432,1.7180551525976582,0.09699587334360005,0.17157814127693874,1.3949369303004784,0.17157814127693874,1.3949369303004784,1.381,1.4089,0.003968253968253968,1000
Barrier,put,100.84803538166601,116.7516751107332,383,1.5226961388328555,0.024698350518208997,0.37566646447012375,5.803393701672312,0.37566646447012375,5.803393701672312,5.7454,5.8614,0.003968253968253968,1000
Barrier,put,85.55549913753258,113.63679918017928,414,1.6438886093044611,0.046718969245287185,0.15200526024499827,0.193904644596539,0.15200526024499827,0.193904644596539,0.192,0.1958,0.003968253968253968,1000
Barrier,put,114.87307080717352,96.90272177320779,93,0.3700357776834903,0.04539117657432106,0.1893069122688741,16.459590704480593,0.1893069122688741,16.459590704480593,16.295,16.6242,0.003968253968253968,1000
Barrier,put,89.33121677440073,110.06396116290689,247,0.9833280438673414,0.060707368884184085,0.3598825240052212,3.747001576793764,0.3598825240052212,3.747001576793764,3.7095,3.7845,0.003968253968253968,1000
Barrier,put,85.95505339850385,82.32575408745166,437,1.7364738660361356,0.08084040330949023,0.3853512897370061,10.105399956255614,0.3853512897370061,10.105399956255614,10.0043,10.2065,0.003968253968253968,1000
Barrier,put,89.64891111444344,115.27967726783335,121,0.4815188276520487,0.04056626602130483,0.47954784845345433,3.4864341706965982,0.47954784845345433,3.4864341706965982,3.4516,3.5213,0.003968253968253968,1000
Barrier,put,82.65136482040916,91.00393562404959,423,1.6793933586055325,0.07045962736467325,0.1669670493728606,1.6982989138278775,0.1669670493728606,1.6982989138278775,1.6813,1.7153,0.003968253968253968,1000
Barrier,put,104.10024100407378,117.17555254882106,248,0.9878772628361138,0.05550884503128355,0.30538285345523947,4.115131817395559,0.30538285345523947,4.115131817395559,4.074,4.1563,0.003968253968253968,1000
Barrier,put,90.92101916834554,95.9284484208566,348,1.382100296395535,0.07130226244556472,0.11427493574654367,0.7519533753204835,0.11427493574654367,0.7519533753204835,0.7444,0.7595,0.003968253968253968,1000
Barrier,put,104.32175002434194,107.36728142555745,105,0.4178088413631069,0.014966027870550538,0.24787438169494222,4.990178682238289,0.24787438169494222,4.990178682238289,4.9403,5.0401,0.003968253968253968,1000
Barrier,put,108.09319524472517,106.43610807457995,191,0.7612157267959211,0.029543821466719782,0.35748712171031233,11.566733105210329,0.35748712171031233,11.566733105210329,11.4511,11.6824,0.003968253968253968,1000
Barrier,put,96.08629372964968,99.88978625403863,414,1.643636552385377,0.06695494408149633,0.3366796995253442,8.829703667073765,0.3366796995253442,8.829703667073765,8.7414,8.918,0.003968253968253968,1000
Barrier,put,116.65440146785136,101.91382976741065,147,0.5872327511964883,0.06455621138487441,0.4441226674843542,18.109320099413917,0.4441226674843542,18.109320099413917,17.9282,18.2904,0.003968253968253968,1000
Barrier,put,114.2913897870874,85.98000038480421,405,1.6087938167793028,0.020639484755016854,0.28848811097705135,27.72816257751676,0.28848811097705135,27.72816257751676,27.4509,28.0054,0.003968253968253968,1000
Barrier,put,96.61846118401638,115.99426294750168,435,1.7280341086867208,0.06287432696808772,0.23030013001578978,1.958743809392903,0.23030013001578978,1.958743809392903,1.9392,1.9783,0.003968253968253968,1000
Barrier,put,92.25139167166944,115.23273103289867,264,1.050943230440623,0.020878323558176665,0.29701910843454765,3.1897561826788716,0.29701910843454765,3.1897561826788716,3.1579,3.2217,0.003968253968253968,1000
Barrier,put,86.9895919103728,112.68911901194095,485,1.9250538682819929,0.0540549443287649,0.23967625588742345,1.6613513100022905,0.23967625588742345,1.6613513100022905,1.6447,1.678,0.003968253968253968,1000
Barrier,put,107.92945354855843,113.55569392961146,396,1.573789995823739,0.08642740001659266,0.3827387902130438,6.486803284163805,0.3827387902130438,6.486803284163805,6.4219,6.5517,0.003968253968253968,1000
Barrier,put,84.35023506745824,111.21953177724535,382,1.5167190274882938,0.027048684454325275,0.40503809502426985,5.748205139550125,0.40503809502426985,5.748205139550125,5.6907,5.8057,0.003968253968253968,1000
Barrier,put,92.77489197754726,95.05926446462577,278,1.1033389763333055,0.012986102435795883,0.14639473870639894,4.293276329781736,0.14639473870639894,4.293276329781736,4.2503,4.3362,0.003968253968253968,1000
Barrier,put,97.47802061962922,96.45393722775427,73,0.29036722156505845,0.0928735163680663,0.15429733674105559,2.3303772717754834,0.15429733674105559,2.3303772717754834,2.3071,2.3537,0.003968253968253968,1000
Barrier,put,112.36645877695165,103.91433298910762,66,0.26585791682500826,0.048216033744644476,0.44110498429639755,12.963536201331403,0.44110498429639755,12.963536201331403,12.8339,13.0932,0.003968253968253968,1000
Barrier,put,105.40313728479053,104.69467035756759,300,1.1939680782378406,0.02523389736688048,0.20528166946323623,8.012573597025435,0.20528166946323623,8.012573597025435,7.9324,8.0927,0.003968253968253968,1000
Barrier,put,86.61608943642565,81.85500146647097,181,0.7187835506561526,0.04321419069948048,0.3088040447187229,10.018100923124862,0.3088040447187229,10.018100923124862,9.9179,10.1183,0.003968253968253968,1000
Barrier,put,94.86051469750977,82.05349170914552,477,1.8948051625296192,0.02378541009727661,0.21402335022231928,14.641433387496981,0.21402335022231928,14.641433387496981,14.495,14.7878,0.003968253968253968,1000
Barrier,put,112.26064188280137,119.46916484976812,456,1.8123587994679886,0.08951783596565568,0.3448288510278944,4.507033196409429,0.3448288510278944,4.507033196409429,4.462,4.5521,0.003968253968253968,1000
Barrier,put,101.76532889684803,86.0152499080857,391,1.5519218957277836,0.05050643225286396,0.1557189223406688,11.46235964739786,0.1557189223406688,11.46235964739786,11.3477,11.577,0.003968253968253968,1000
Barrier,put,84.43964458981459,90.65288485987894,157,0.6237967919247696,0.06591833856150228,0.4872926618709122,9.246910061844318,0.4872926618709122,9.246910061844318,9.1544,9.3394,0.003968253968253968,1000
Barrier,put,108.63129433434771,98.74636239565089,482,1.9165316393461314,0.09270368278510698,0.1661118734242845,5.015765657190963,0.1661118734242845,5.015765657190963,4.9656,5.0659,0.003968253968253968,1000
Barrier,put,94.28121545627154,118.85683993719928,457,1.8171634244200912,0.07656435709698148,0.3785536186790214,3.0601407231803006,0.3785536186790214,3.0601407231803006,3.0295,3.0907,0.003968253968253968,1000
Barrier,put,102.33355176529638,87.4672991527086,73,0.2898199002233526,0.045724838211516225,0.30946683127701147,15.035761468560002,0.30946683127701147,15.035761468560002,14.8854,15.1861,0.003968253968253968,1000
Barrier,put,94.92850028323308,114.70766871182252,74,0.2952716826899745,0.029144882639468923,0.1651203629546831,0.03637370559048785,0.1651203629546831,0.03637370559048785,0.036,0.0367,0.003968253968253968,1000
Barrier,put,112.62995621979371,114.57642014397439,277,1.1010199617219598,0.03228345449864458,0.21629339206014042,6.383963429385751,0.21629339206014042,6.383963429385751,6.3201,6.4478,0.003968253968253968,1000
Barrier,put,113.90864826226176,95.7647281687576,114,0.454122515142769,0.08103521103626876,0.42639747927615607,20.59865856496006,0.42639747927615607,20.59865856496006,20.3927,20.8046,0.003968253968253968,1000
Barrier,put,89.6894149301292,105.05593523061283,148,0.5907989993691319,0.059988933042057976,0.20065362682140161,0.8163428099928385,0.20065362682140161,0.8163428099928385,0.8082,0.8245,0.003968253968253968,1000
Barrier,put,81.18475834604435,93.4007690062944,64,0.2562726412477202,0.01909096562756189,0.1816013197129562,0.21023704380976724,0.1816013197129562,0.21023704380976724,0.2081,0.2123,0.003968253968253968,1000
Barrier,put,106.80494340720655,85.92986056919088,170,0.6785671525326662,0.028961094782185,0.13510166993094816,18.868277308273097,0.13510166993094816,18.868277308273097,18.6796,19.057,0.003968253968253968,1000
Barrier,put,92.22343726270032,116.5756419666555,306,1.2166065407682316,0.07496297103277505,0.1377262075917313,0.059366327564107105,0.1377262075917313,0.059366327564107105,0.0588,0.06,0.003968253968253968,1000
Barrier,put,96.74546266910156,82.43261292248735,244,0.9708282140098046,0.04515086326868721,0.2956375671103585,16.26486567690447,0.2956375671103585,16.26486567690447,16.1022,16.4275,0.003968253968253968,1000
Barrier,put,82.09613492995112,86.60216432220606,116,0.4626900476298522,0.012715171726250672,0.2494297100622645,3.646855147490836,0.2494297100622645,3.646855147490836,3.6104,3.6833,0.003968253968253968,1000
Barrier,put,89.01190498469015,108.14874889506225,359,1.4250262617407263,0.012121661895698318,0.48157328344524025,9.756202268851005,0.48157328344524025,9.756202268851005,9.6586,9.8538,0.003968253968253968,1000
Barrier,put,96.41803686280285,114.63700388127909,263,1.0451965285837503,0.027512503877609507,0.3446155441882168,4.938775895128253,0.3446155441882168,4.938775895128253,4.8894,4.9882,0.003968253968253968,1000
Barrier,put,110.79501302100736,109.96300120014837,168,0.6693986511905096,0.013849026281435644,0.10435791610775032,3.6963056403535743,0.10435791610775032,3.6963056403535743,3.6593,3.7333,0.003968253968253968,1000
Barrier,put,113.2917202582663,116.99544654248518,162,0.6440056499296487,0.05096168946150926,0.17319743011183972,2.9031526411729325,0.17319743011183972,2.9031526411729325,2.8741,2.9322,0.003968253968253968,1000
Barrier,put,92.51696038004047,84.95758640586556,66,0.2640396233367318,0.04745459059165854,0.19038106777526653,7.663327468653589,0.19038106777526653,7.663327468653589,7.5867,7.74,0.003968253968253968,1000
Barrier,put,117.40747906696014,84.15956491484825,248,0.9879575404042698,0.06302186461662633,0.4489302153783702,32.22723359941438,0.4489302153783702,32.22723359941438,31.905,32.5495,0.003968253968253968,1000
Barrier,put,93.82909971794668,99.30307477422156,95,0.38071926777141146,0.027309600932325758,0.45982749519322486,7.2108620779557695,0.45982749519322486,7.2108620779557695,7.1388,7.283,0.003968253968253968,1000
Barrier,put,84.83451786751027,117.97122323399972,352,1.3998238088633073,0.0775274873382221,0.1730252340067714,0.09480522633402814,0.1730252340067714,0.09480522633402814,0.0939,0.0958,0.003968253968253968,1000
Barrier,put,110.1668348251526,111.02949089150303,95,0.3776431296899718,0.02135913206594089,0.20609889004871512,4.625577394993459,0.20609889004871512,4.625577394993459,4.5793,4.6718,0.003968253968253968,1000
Barrier,put,96.26685610033604,111.91092540333018,453,1.7981316158033485,0.08093215157061785,0.18154675658616207,1.1147006847334056,0.18154675658616207,1.1147006847334056,1.1036,1.1258,0.003968253968253968,1000
Barrier,put,112.23476264629602,100.59443506770921,196,0.7788726817073734,0.011110136532139742,0.41729169398256855,19.14958096471594,0.41729169398256855,19.14958096471594,18.9581,19.3411,0.003968253968253968,1000
Barrier,put,84.09819628504395,91.52934792385003,297,1.178581270958282,0.0546153813293623,0.49491034031584225,11.129792516333106,0.49491034031584225,11.129792516333106,11.0185,11.2411,0.003968253968253968,1000
Barrier,put,112.81435889520773,86.8710721299893,307,1.21856185604808,0.07256020386021089,0.3327026664578593,22.36245939200541,0.3327026664578593,22.36245939200541,22.1388,22.5861,0.003968253968253968,1000
Barrier,put,119.90464557800388,90.15959822873866,305,1.2114053728670227,0.05187852398619218,0.4676714730775453,29.41811244186048,0.4676714730775453,29.41811244186048,29.1239,29.7123,0.003968253968253968,1000
Barrier,put,81.59578326258955,84.7725230576589,324,1.2864447662503926,0.06393961087687004,0.2862720247996639,6.150123917055596,0.2862720247996639,6.150123917055596,6.0886,6.2116,0.003968253968253968,1000
Barrier,put,84.27848801402044,111.62805844679261,476,1.8909815866241626,0.042593169554337576,0.4790358554709749,6.566069075439606,0.4790358554709749,6.566069075439606,6.5004,6.6317,0.003968253968253968,1000
Barrier,put,116.52433124510581,117.76875125442554,270,1.0735721074059712,0.05672653456985563,0.15317374183315435,3.352772146660053,0.15317374183315435,3.352772146660053,3.3192,3.3863,0.003968253968253968,1000
Barrier,put,101.06688123064126,110.36897765978935,241,0.9599577872357404,0.013972307382752285,0.27837211765473735,5.923163255041385,0.27837211765473735,5.923163255041385,5.8639,5.9824,0.003968253968253968,1000
Barrier,put,83.0873691759197,117.83829687011355,222,0.8842554322871397,0.0850339956728357,0.39836613558515505,1.3846166133962938,0.39836613558515505,1.3846166133962938,1.3708,1.3985,0.003968253968253968,1000
Barrier,put,86.83619710062992,99.72187659787069,320,1.2724366525536115,0.02342488143835597,0.19577196407620112,2.548154305166552,0.19577196407620112,2.548154305166552,2.5227,2.5736,0.003968253968253968,1000
Barrier,put,116.03203185152623,91.27696356176884,94,0.3755604953379895,0.04710598653468997,0.2407187272456128,23.176380337625773,0.2407187272456128,23.176380337625773,22.9446,23.4081,0.003968253968253968,1000
Barrier,put,83.19222036777366,98.01324689952281,273,1.0856093085224703,0.05391734211578869,0.39993580534607215,6.30373144631942,0.39993580534607215,6.30373144631942,6.2407,6.3668,0.003968253968253968,1000
Barrier,put,109.10830135168231,107.11074795355731,203,0.8071296938757202,0.040530636036166655,0.30415295996061453,10.42571956870652,0.30415295996061453,10.42571956870652,10.3215,10.53,0.003968253968253968,1000
Barrier,put,114.92963693994145,105.756682881893,364,1.4478823890501555,0.03840322569846952,0.13787013621222743,8.67460957476372,0.13787013621222743,8.67460957476372,8.5879,8.7614,0.003968253968253968,1000
Barrier,put,114.88758171900375,81.1085487512387,149,0.5951977951394973,0.09900215203016886,0.27688504967893873,29.12608337965631,0.27688504967893873,29.12608337965631,28.8348,29.4173,0.003968253968253968,1000
Barrier,put,81.45964484135506,118.85787079391892,65,0.2601397131827393,0.07146144483561842,0.24346543802816362,0.0019710181762566704,0.24346543802816362,0.0019710181762566704,0.002,0.002,0.003968253968253968,1000
Barrier,put,107.92587695644445,104.20921144177888,354,1.4053782819731824,0.021094368702723,0.22160728409003358,9.908203507014488,0.22160728409003358,9.908203507014488,9.8091,10.0073,0.003968253968253968,1000
Barrier,put,85.06408232150248,100.1665951456229,101,0.40175658671637443,0.0353557648018829,0.4941757681636306,5.2553231849722515,0.4941757681636306,5.2553231849722515,5.2028,5.3079,0.003968253968253968,1000
Barrier,put,105.22758388202828,111.01059523560981,262,1.0430416278215486,0.05583790417477226,0.12344831865386535,1.3115089730998644,0.12344831865386535,1.3115089730998644,1.2984,1.3246,0.003968253968253968,1000
Barrier,put,96.65184172921076,87.49533435192937,495,1.967646476373938,0.032203712569283054,0.33314831504482667,17.21719482819576,0.33314831504482667,17.21719482819576,17.045,17.3894,0.003968253968253968,1000
Barrier,put,115.85629077904406,102.08799254029535,453,1.8000837783094479,0.06337185004051751,0.49130100681001426,18.74244422385353,0.49130100681001426,18.74244422385353,18.555,18.9299,0.003968253968253968,1000
Barrier,put,81.1267201092291,95.7917209796036,152,0.6041087623921743,0.025545467627148245,0.3675127564558347,4.284559488079326,0.3675127564558347,4.284559488079326,4.2417,4.3274,0.003968253968253968,1000
Barrier,put,88.94341648986597,104.92984513235527,447,1.7741909113921004,0.09405560777351321,0.3665184555324171,5.605069493478448,0.3665184555324171,5.605069493478448,5.549,5.6611,0.003968253968253968,1000
Barrier,put,89.23915474053153,94.20934873095865,482,1.9144362029948554,0.046832983185576965,0.3838452576261098,11.311607334237351,0.3838452576261098,11.311607334237351,11.1985,11.4247,0.003968253968253968,1000
Barrier,put,108.66815823650819,101.50596231289049,281,1.1157837880264603,0.0452219025321727,0.3031270834492841,12.71206007573222,0.3031270834492841,12.71206007573222,12.5849,12.8392,0.003968253968253968,1000
Barrier,put,107.0526246504726,91.47813607078349,305,1.2122349502917575,0.03815808126048772,0.3022607563254314,17.79332342065911,0.3022607563254314,17.79332342065911,17.6154,17.9713,0.003968253968253968,1000
Barrier,put,115.22505095560997,84.14773875244475,270,1.0725811157022207,0.044993608627172214,0.2512766367915892,27.835435081399915,0.2512766367915892,27.835435081399915,27.5571,28.1138,0.003968253968253968,1000
Barrier,put,94.36681081733356,81.04213837001528,139,0.5548969303059406,0.09239665760065417,0.281491408537454,12.737327583686493,0.281491408537454,12.737327583686493,12.61,12.8647,0.003968253968253968,1000
Barrier,put,84.25181219432756,109.59374930807955,156,0.6223902575703186,0.09185464409321867,0.13010441694427693,0.0020669687229139325,0.13010441694427693,0.0020669687229139325,0.002,0.0021,0.003968253968253968,1000
Barrier,put,85.33088696284426,94.28050990494869,163,0.6483265922108907,0.0993815511632413,0.4303300397794513,5.78113129157081,0.4303300397794513,5.78113129157081,5.7233,5.8389,0.003968253968253968,1000
Barrier,put,93.14283536140576,98.17916983217006,150,0.5961344937623153,0.056716707756722363,0.23453086577808369,3.3907426065639816,0.23453086577808369,3.3907426065639816,3.3568,3.4247,0.003968253968253968,1000
Barrier,put,86.30614994741651,87.11253512572554,402,1.5987248168630313,0.08387982281932839,0.13494034645488617,1.647755911404525,0.13494034645488617,1.647755911404525,1.6313,1.6642,0.003968253968253968,1000
Barrier,put,93.09853170535612,98.95615310232121,221,0.8770978921215653,0.06751076634374335,0.32677183352754785,6.176586952974026,0.32677183352754785,6.176586952974026,6.1148,6.2384,0.003968253968253968,1000
Barrier,put,117.91555736892496,104.62367644257401,69,0.27391155466894634,0.09920675054767598,0.4491536848616415,15.082896901426745,0.4491536848616415,15.082896901426745,14.9321,15.2337,0.003968253968253968,1000
Barrier,put,108.67222712015482,100.95720661690883,409,1.6250770011164555,0.01372905549903057,0.33184998451164077,17.149130820518973,0.33184998451164077,17.149130820518973,16.9776,17.3206,0.003968253968253968,1000
Barrier,put,85.51623744380838,91.71741089215601,101,0.4023221950466043,0.01999636288128744,0.47271844348125985,7.333070602628681,0.47271844348125985,7.333070602628681,7.2597,7.4064,0.003968253968253968,1000
Barrier,put,94.52652941914425,88.44919862743598,274,1.0899507684907839,0.04671872669749234,0.48079227258158164,18.127671058753442,0.48079227258158164,18.127671058753442,17.9464,18.3089,0.003968253968253968,1000
Barrier,put,105.81201207021097,115.23525690910141,246,0.9768912360678733,0.07448141336147925,0.40732213792972755,6.4249884307177725,0.40732213792972755,6.4249884307177725,6.3607,6.4892,0.003968253968253968,1000
Barrier,put,111.16281996374016,104.62477714588405,476,1.8904504478748956,0.0300430679174086,0.4145045756819443,16.463909604921607,0.4145045756819443,16.463909604921607,16.2993,16.6285,0.003968253968253968,1000
Barrier,put,89.9306227517482,93.28164942075496,385,1.5299646063104042,0.05975517933604663,0.28698810996417495,7.448678255641505,0.28698810996417495,7.448678255641505,7.3742,7.5232,0.003968253968253968,1000
Barrier,put,84.63903684785872,106.67537529929047,208,0.8269202874786664,0.030657113997603205,0.26977241151701226,1.6923683823651587,0.26977241151701226,1.6923683823651587,1.6754,1.7093,0.003968253968253968,1000
Barrier,put,101.94113273847007,112.67649271054616,204,0.8134477212003202,0.05687591094664808,0.36812180900306335,5.735621729517325,0.36812180900306335,5.735621729517325,5.6783,5.793,0.003968253968253968,1000
